"","formulaString","adj_r2"
"19975","salary~AST*BLK+STL*Age+PTS*TRB+Pos",0.602984178784879
"19976","salary~AST*BLK+STL*Age+PTS*Pos+TRB",0.604656860166799
"19977","salary~AST*BLK+STL*Age+TRB*Pos+PTS",0.603628744830495
"19978","salary~AST*BLK+Pos*Age+PTS*TRB+STL",0.572714178702526
"19979","salary~AST*BLK+Pos*Age+PTS*STL+TRB",0.574841722712478
"19980","salary~AST*BLK+Pos*Age+TRB*STL+PTS",0.572848307889781
"19981","salary~AST*Pos+PTS*TRB+STL*BLK+Age",0.56031712028006
"19982","salary~AST*Pos+PTS*TRB+STL*Age+BLK",0.604710128437461
"19983","salary~AST*Pos+PTS*TRB+BLK*Age+STL",0.564385519437118
"19984","salary~AST*Pos+PTS*STL+TRB*BLK+Age",0.566425781722369
"19985","salary~AST*Pos+PTS*STL+TRB*Age+BLK",0.591829013965492
"19986","salary~AST*Pos+PTS*STL+BLK*Age+TRB",0.562172349351849
"19987","salary~AST*Pos+PTS*BLK+TRB*STL+Age",0.562740621521273
"19988","salary~AST*Pos+PTS*BLK+TRB*Age+STL",0.596591557004427
"19989","salary~AST*Pos+PTS*BLK+STL*Age+TRB",0.606804515278178
"19990","salary~AST*Pos+PTS*Age+TRB*STL+BLK",0.63057636993047
"19991","salary~AST*Pos+PTS*Age+TRB*BLK+STL",0.634318411361518
"19992","salary~AST*Pos+PTS*Age+STL*BLK+TRB",0.632025219699946
"19993","salary~AST*Pos+TRB*STL+PTS*BLK+Age",0.562740621521273
"19994","salary~AST*Pos+TRB*STL+PTS*Age+BLK",0.63057636993047
"19995","salary~AST*Pos+TRB*STL+BLK*Age+PTS",0.563258426074801
"19996","salary~AST*Pos+TRB*BLK+PTS*STL+Age",0.566425781722369
"19997","salary~AST*Pos+TRB*BLK+PTS*Age+STL",0.634318411361517
"19998","salary~AST*Pos+TRB*BLK+STL*Age+PTS",0.607777961995598
"19999","salary~AST*Pos+TRB*Age+PTS*STL+BLK",0.591829013965492
"20000","salary~AST*Pos+TRB*Age+PTS*BLK+STL",0.596591557004427
"20001","salary~AST*Pos+TRB*Age+STL*BLK+PTS",0.594378358942405
"20002","salary~AST*Pos+STL*BLK+PTS*TRB+Age",0.56031712028006
"20003","salary~AST*Pos+STL*BLK+PTS*Age+TRB",0.632025219699946
"20004","salary~AST*Pos+STL*BLK+TRB*Age+PTS",0.594378358942405
"20005","salary~AST*Pos+STL*Age+PTS*TRB+BLK",0.604710128437461
"20006","salary~AST*Pos+STL*Age+PTS*BLK+TRB",0.606804515278178
"20007","salary~AST*Pos+STL*Age+TRB*BLK+PTS",0.607777961995598
"20008","salary~AST*Pos+BLK*Age+PTS*TRB+STL",0.564385519437118
"20009","salary~AST*Pos+BLK*Age+PTS*STL+TRB",0.562172349351849
"20010","salary~AST*Pos+BLK*Age+TRB*STL+PTS",0.563258426074801
"20011","salary~AST*Age+PTS*TRB+STL*BLK+Pos",0.628234369578125
"20012","salary~AST*Age+PTS*TRB+STL*Pos+BLK",0.627876131299468
"20013","salary~AST*Age+PTS*TRB+BLK*Pos+STL",0.625852674122529
"20014","salary~AST*Age+PTS*STL+TRB*BLK+Pos",0.630588788134316
"20015","salary~AST*Age+PTS*STL+TRB*Pos+BLK",0.626639076800562
"20016","salary~AST*Age+PTS*STL+BLK*Pos+TRB",0.621748429323678
"20017","salary~AST*Age+PTS*BLK+TRB*STL+Pos",0.630202968571732
"20018","salary~AST*Age+PTS*BLK+TRB*Pos+STL",0.630740011108239
"20019","salary~AST*Age+PTS*BLK+STL*Pos+TRB",0.630328196395887
"20020","salary~AST*Age+PTS*Pos+TRB*STL+BLK",0.627848038502938
"20021","salary~AST*Age+PTS*Pos+TRB*BLK+STL",0.63171468563483
"20022","salary~AST*Age+PTS*Pos+STL*BLK+TRB",0.629215235060301
"20023","salary~AST*Age+TRB*STL+PTS*BLK+Pos",0.630202968571732
"20024","salary~AST*Age+TRB*STL+PTS*Pos+BLK",0.627848038502938
"20025","salary~AST*Age+TRB*STL+BLK*Pos+PTS",0.624445502932962
"20026","salary~AST*Age+TRB*BLK+PTS*STL+Pos",0.630588788134316
"20027","salary~AST*Age+TRB*BLK+PTS*Pos+STL",0.63171468563483
"20028","salary~AST*Age+TRB*BLK+STL*Pos+PTS",0.630547419864304
"20029","salary~AST*Age+TRB*Pos+PTS*STL+BLK",0.626639076800562
"20030","salary~AST*Age+TRB*Pos+PTS*BLK+STL",0.630740011108239
"20031","salary~AST*Age+TRB*Pos+STL*BLK+PTS",0.628964976070363
"20032","salary~AST*Age+STL*BLK+PTS*TRB+Pos",0.628234369578125
"20033","salary~AST*Age+STL*BLK+PTS*Pos+TRB",0.629215235060301
"20034","salary~AST*Age+STL*BLK+TRB*Pos+PTS",0.628964976070363
"20035","salary~AST*Age+STL*Pos+PTS*TRB+BLK",0.627876131299468
"20036","salary~AST*Age+STL*Pos+PTS*BLK+TRB",0.630328196395887
"20037","salary~AST*Age+STL*Pos+TRB*BLK+PTS",0.630547419864304
"20038","salary~AST*Age+BLK*Pos+PTS*TRB+STL",0.625852674122529
"20039","salary~AST*Age+BLK*Pos+PTS*STL+TRB",0.621748429323678
"20040","salary~AST*Age+BLK*Pos+TRB*STL+PTS",0.624445502932962
"20041","salary~STL*BLK+PTS*TRB+AST*Pos+Age",0.56031712028006
"20042","salary~STL*BLK+PTS*TRB+AST*Age+Pos",0.628234369578125
"20043","salary~STL*BLK+PTS*TRB+Pos*Age+AST",0.566641849223645
"20044","salary~STL*BLK+PTS*AST+TRB*Pos+Age",0.564498974202631
"20045","salary~STL*BLK+PTS*AST+TRB*Age+Pos",0.598900005644132
"20046","salary~STL*BLK+PTS*AST+Pos*Age+TRB",0.572189391427487
"20047","salary~STL*BLK+PTS*Pos+TRB*AST+Age",0.557249282355714
"20048","salary~STL*BLK+PTS*Pos+TRB*Age+AST",0.592189153220303
"20049","salary~STL*BLK+PTS*Pos+AST*Age+TRB",0.629215235060301
"20050","salary~STL*BLK+PTS*Age+TRB*AST+Pos",0.627827512720223
"20051","salary~STL*BLK+PTS*Age+TRB*Pos+AST",0.627681396301086
"20052","salary~STL*BLK+PTS*Age+AST*Pos+TRB",0.632025219699946
"20053","salary~STL*BLK+TRB*AST+PTS*Pos+Age",0.557249282355714
"20054","salary~STL*BLK+TRB*AST+PTS*Age+Pos",0.627827512720223
"20055","salary~STL*BLK+TRB*AST+Pos*Age+PTS",0.565798095160417
"20056","salary~STL*BLK+TRB*Pos+PTS*AST+Age",0.564498974202631
"20057","salary~STL*BLK+TRB*Pos+PTS*Age+AST",0.627681396301086
"20058","salary~STL*BLK+TRB*Pos+AST*Age+PTS",0.628964976070363
"20059","salary~STL*BLK+TRB*Age+PTS*AST+Pos",0.598900005644132
"20060","salary~STL*BLK+TRB*Age+PTS*Pos+AST",0.592189153220303
"20061","salary~STL*BLK+TRB*Age+AST*Pos+PTS",0.594378358942405
"20062","salary~STL*BLK+AST*Pos+PTS*TRB+Age",0.56031712028006
"20063","salary~STL*BLK+AST*Pos+PTS*Age+TRB",0.632025219699946
"20064","salary~STL*BLK+AST*Pos+TRB*Age+PTS",0.594378358942405
"20065","salary~STL*BLK+AST*Age+PTS*TRB+Pos",0.628234369578125
"20066","salary~STL*BLK+AST*Age+PTS*Pos+TRB",0.629215235060301
"20067","salary~STL*BLK+AST*Age+TRB*Pos+PTS",0.628964976070363
"20068","salary~STL*BLK+Pos*Age+PTS*TRB+AST",0.566641849223645
"20069","salary~STL*BLK+Pos*Age+PTS*AST+TRB",0.572189391427486
"20070","salary~STL*BLK+Pos*Age+TRB*AST+PTS",0.565798095160417
"20071","salary~STL*Pos+PTS*TRB+AST*BLK+Age",0.557692398123177
"20072","salary~STL*Pos+PTS*TRB+AST*Age+BLK",0.627876131299468
"20073","salary~STL*Pos+PTS*TRB+BLK*Age+AST",0.558793831389242
"20074","salary~STL*Pos+PTS*AST+TRB*BLK+Age",0.564638343936911
"20075","salary~STL*Pos+PTS*AST+TRB*Age+BLK",0.589311902248004
"20076","salary~STL*Pos+PTS*AST+BLK*Age+TRB",0.557733748778044
"20077","salary~STL*Pos+PTS*BLK+TRB*AST+Age",0.557352899770237
"20078","salary~STL*Pos+PTS*BLK+TRB*Age+AST",0.591283979222053
"20079","salary~STL*Pos+PTS*BLK+AST*Age+TRB",0.630328196395887
"20080","salary~STL*Pos+PTS*Age+TRB*AST+BLK",0.625456161638575
"20081","salary~STL*Pos+PTS*Age+TRB*BLK+AST",0.628761043717356
"20082","salary~STL*Pos+PTS*Age+AST*BLK+TRB",0.630216474823786
"20083","salary~STL*Pos+TRB*AST+PTS*BLK+Age",0.557352899770237
"20084","salary~STL*Pos+TRB*AST+PTS*Age+BLK",0.625456161638575
"20085","salary~STL*Pos+TRB*AST+BLK*Age+PTS",0.557005421178399
"20086","salary~STL*Pos+TRB*BLK+PTS*AST+Age",0.564638343936911
"20087","salary~STL*Pos+TRB*BLK+PTS*Age+AST",0.628761043717356
"20088","salary~STL*Pos+TRB*BLK+AST*Age+PTS",0.630547419864304
"20089","salary~STL*Pos+TRB*Age+PTS*AST+BLK",0.589311902248004
"20090","salary~STL*Pos+TRB*Age+PTS*BLK+AST",0.591283979222053
"20091","salary~STL*Pos+TRB*Age+AST*BLK+PTS",0.591557150052294
"20092","salary~STL*Pos+AST*BLK+PTS*TRB+Age",0.557692398123177
"20093","salary~STL*Pos+AST*BLK+PTS*Age+TRB",0.630216474823786
"20094","salary~STL*Pos+AST*BLK+TRB*Age+PTS",0.591557150052294
"20095","salary~STL*Pos+AST*Age+PTS*TRB+BLK",0.627876131299468
"20096","salary~STL*Pos+AST*Age+PTS*BLK+TRB",0.630328196395887
"20097","salary~STL*Pos+AST*Age+TRB*BLK+PTS",0.630547419864304
"20098","salary~STL*Pos+BLK*Age+PTS*TRB+AST",0.558793831389242
"20099","salary~STL*Pos+BLK*Age+PTS*AST+TRB",0.557733748778044
"20100","salary~STL*Pos+BLK*Age+TRB*AST+PTS",0.557005421178399
"20101","salary~STL*Age+PTS*TRB+AST*BLK+Pos",0.602984178784879
"20102","salary~STL*Age+PTS*TRB+AST*Pos+BLK",0.604710128437461
"20103","salary~STL*Age+PTS*TRB+BLK*Pos+AST",0.596451568979856
"20104","salary~STL*Age+PTS*AST+TRB*BLK+Pos",0.60613934944898
"20105","salary~STL*Age+PTS*AST+TRB*Pos+BLK",0.601181386565425
"20106","salary~STL*Age+PTS*AST+BLK*Pos+TRB",0.593701850561527
"20107","salary~STL*Age+PTS*BLK+TRB*AST+Pos",0.601458253016881
"20108","salary~STL*Age+PTS*BLK+TRB*Pos+AST",0.60125674964036
"20109","salary~STL*Age+PTS*BLK+AST*Pos+TRB",0.606804515278178
"20110","salary~STL*Age+PTS*Pos+TRB*AST+BLK",0.600246107353727
"20111","salary~STL*Age+PTS*Pos+TRB*BLK+AST",0.602279478478886
"20112","salary~STL*Age+PTS*Pos+AST*BLK+TRB",0.604656860166799
"20113","salary~STL*Age+TRB*AST+PTS*BLK+Pos",0.601458253016881
"20114","salary~STL*Age+TRB*AST+PTS*Pos+BLK",0.600246107353727
"20115","salary~STL*Age+TRB*AST+BLK*Pos+PTS",0.594925920635159
"20116","salary~STL*Age+TRB*BLK+PTS*AST+Pos",0.60613934944898
"20117","salary~STL*Age+TRB*BLK+PTS*Pos+AST",0.602279478478886
"20118","salary~STL*Age+TRB*BLK+AST*Pos+PTS",0.607777961995598
"20119","salary~STL*Age+TRB*Pos+PTS*AST+BLK",0.601181386565425
"20120","salary~STL*Age+TRB*Pos+PTS*BLK+AST",0.60125674964036
"20121","salary~STL*Age+TRB*Pos+AST*BLK+PTS",0.603628744830495
"20122","salary~STL*Age+AST*BLK+PTS*TRB+Pos",0.602984178784879
"20123","salary~STL*Age+AST*BLK+PTS*Pos+TRB",0.604656860166799
"20124","salary~STL*Age+AST*BLK+TRB*Pos+PTS",0.603628744830495
"20125","salary~STL*Age+AST*Pos+PTS*TRB+BLK",0.604710128437461
"20126","salary~STL*Age+AST*Pos+PTS*BLK+TRB",0.606804515278178
"20127","salary~STL*Age+AST*Pos+TRB*BLK+PTS",0.607777961995598
"20128","salary~STL*Age+BLK*Pos+PTS*TRB+AST",0.596451568979856
"20129","salary~STL*Age+BLK*Pos+PTS*AST+TRB",0.593701850561527
"20130","salary~STL*Age+BLK*Pos+TRB*AST+PTS",0.594925920635159
"20131","salary~BLK*Pos+PTS*TRB+AST*STL+Age",0.551891841204134
"20132","salary~BLK*Pos+PTS*TRB+AST*Age+STL",0.625852674122529
"20133","salary~BLK*Pos+PTS*TRB+STL*Age+AST",0.596451568979856
"20134","salary~BLK*Pos+PTS*AST+TRB*STL+Age",0.556543499947265
"20135","salary~BLK*Pos+PTS*AST+TRB*Age+STL",0.583244069958549
"20136","salary~BLK*Pos+PTS*AST+STL*Age+TRB",0.593701850561527
"20137","salary~BLK*Pos+PTS*STL+TRB*AST+Age",0.547426618270755
"20138","salary~BLK*Pos+PTS*STL+TRB*Age+AST",0.578833107905482
"20139","salary~BLK*Pos+PTS*STL+AST*Age+TRB",0.621748429323678
"20140","salary~BLK*Pos+PTS*Age+TRB*AST+STL",0.623339682483665
"20141","salary~BLK*Pos+PTS*Age+TRB*STL+AST",0.624196745485254
"20142","salary~BLK*Pos+PTS*Age+AST*STL+TRB",0.622400212493529
"20143","salary~BLK*Pos+TRB*AST+PTS*STL+Age",0.547426618270755
"20144","salary~BLK*Pos+TRB*AST+PTS*Age+STL",0.623339682483665
"20145","salary~BLK*Pos+TRB*AST+STL*Age+PTS",0.594925920635159
"20146","salary~BLK*Pos+TRB*STL+PTS*AST+Age",0.556543499947265
"20147","salary~BLK*Pos+TRB*STL+PTS*Age+AST",0.624196745485254
"20148","salary~BLK*Pos+TRB*STL+AST*Age+PTS",0.624445502932962
"20149","salary~BLK*Pos+TRB*Age+PTS*AST+STL",0.583244069958549
"20150","salary~BLK*Pos+TRB*Age+PTS*STL+AST",0.578833107905482
"20151","salary~BLK*Pos+TRB*Age+AST*STL+PTS",0.578950813291755
"20152","salary~BLK*Pos+AST*STL+PTS*TRB+Age",0.551891841204134
"20153","salary~BLK*Pos+AST*STL+PTS*Age+TRB",0.622400212493529
"20154","salary~BLK*Pos+AST*STL+TRB*Age+PTS",0.578950813291755
"20155","salary~BLK*Pos+AST*Age+PTS*TRB+STL",0.625852674122529
"20156","salary~BLK*Pos+AST*Age+PTS*STL+TRB",0.621748429323678
"20157","salary~BLK*Pos+AST*Age+TRB*STL+PTS",0.624445502932962
"20158","salary~BLK*Pos+STL*Age+PTS*TRB+AST",0.596451568979856
"20159","salary~BLK*Pos+STL*Age+PTS*AST+TRB",0.593701850561527
"20160","salary~BLK*Pos+STL*Age+TRB*AST+PTS",0.594925920635159
"20161","salary~BLK*Age+PTS*TRB+AST*STL+Pos",0.557260435996456
"20162","salary~BLK*Age+PTS*TRB+AST*Pos+STL",0.564385519437118
"20163","salary~BLK*Age+PTS*TRB+STL*Pos+AST",0.558793831389242
"20164","salary~BLK*Age+PTS*AST+TRB*STL+Pos",0.565395956035445
"20165","salary~BLK*Age+PTS*AST+TRB*Pos+STL",0.561158486803073
"20166","salary~BLK*Age+PTS*AST+STL*Pos+TRB",0.557733748778044
"20167","salary~BLK*Age+PTS*STL+TRB*AST+Pos",0.553389198804506
"20168","salary~BLK*Age+PTS*STL+TRB*Pos+AST",0.555136571868088
"20169","salary~BLK*Age+PTS*STL+AST*Pos+TRB",0.562172349351849
"20170","salary~BLK*Age+PTS*Pos+TRB*AST+STL",0.56085300014613
"20171","salary~BLK*Age+PTS*Pos+TRB*STL+AST",0.560359999692072
"20172","salary~BLK*Age+PTS*Pos+AST*STL+TRB",0.558882675961005
"20173","salary~BLK*Age+TRB*AST+PTS*STL+Pos",0.553389198804506
"20174","salary~BLK*Age+TRB*AST+PTS*Pos+STL",0.56085300014613
"20175","salary~BLK*Age+TRB*AST+STL*Pos+PTS",0.5570054211784
"20176","salary~BLK*Age+TRB*STL+PTS*AST+Pos",0.565395956035445
"20177","salary~BLK*Age+TRB*STL+PTS*Pos+AST",0.560359999692072
"20178","salary~BLK*Age+TRB*STL+AST*Pos+PTS",0.563258426074801
"20179","salary~BLK*Age+TRB*Pos+PTS*AST+STL",0.561158486803073
"20180","salary~BLK*Age+TRB*Pos+PTS*STL+AST",0.555136571868088
"20181","salary~BLK*Age+TRB*Pos+AST*STL+PTS",0.555422326834783
"20182","salary~BLK*Age+AST*STL+PTS*TRB+Pos",0.557260435996456
"20183","salary~BLK*Age+AST*STL+PTS*Pos+TRB",0.558882675961005
"20184","salary~BLK*Age+AST*STL+TRB*Pos+PTS",0.555422326834783
"20185","salary~BLK*Age+AST*Pos+PTS*TRB+STL",0.564385519437118
"20186","salary~BLK*Age+AST*Pos+PTS*STL+TRB",0.562172349351849
"20187","salary~BLK*Age+AST*Pos+TRB*STL+PTS",0.563258426074801
"20188","salary~BLK*Age+STL*Pos+PTS*TRB+AST",0.558793831389242
"20189","salary~BLK*Age+STL*Pos+PTS*AST+TRB",0.557733748778044
"20190","salary~BLK*Age+STL*Pos+TRB*AST+PTS",0.5570054211784
"20191","salary~Pos*Age+PTS*TRB+AST*STL+BLK",0.56959913517712
"20192","salary~Pos*Age+PTS*TRB+AST*BLK+STL",0.572714178702526
"20193","salary~Pos*Age+PTS*TRB+STL*BLK+AST",0.566641849223645
"20194","salary~Pos*Age+PTS*AST+TRB*STL+BLK",0.572744878057583
"20195","salary~Pos*Age+PTS*AST+TRB*BLK+STL",0.574768785849938
"20196","salary~Pos*Age+PTS*AST+STL*BLK+TRB",0.572189391427487
"20197","salary~Pos*Age+PTS*STL+TRB*AST+BLK",0.566863012626441
"20198","salary~Pos*Age+PTS*STL+TRB*BLK+AST",0.568831838042691
"20199","salary~Pos*Age+PTS*STL+AST*BLK+TRB",0.574841722712478
"20200","salary~Pos*Age+PTS*BLK+TRB*AST+STL",0.570877381489415
"20201","salary~Pos*Age+PTS*BLK+TRB*STL+AST",0.571169142852343
"20202","salary~Pos*Age+PTS*BLK+AST*STL+TRB",0.573715045094006
"20203","salary~Pos*Age+TRB*AST+PTS*STL+BLK",0.566863012626441
"20204","salary~Pos*Age+TRB*AST+PTS*BLK+STL",0.570877381489415
"20205","salary~Pos*Age+TRB*AST+STL*BLK+PTS",0.565798095160417
"20206","salary~Pos*Age+TRB*STL+PTS*AST+BLK",0.572744878057583
"20207","salary~Pos*Age+TRB*STL+PTS*BLK+AST",0.571169142852343
"20208","salary~Pos*Age+TRB*STL+AST*BLK+PTS",0.572848307889782
"20209","salary~Pos*Age+TRB*BLK+PTS*AST+STL",0.574768785849938
"20210","salary~Pos*Age+TRB*BLK+PTS*STL+AST",0.568831838042691
"20211","salary~Pos*Age+TRB*BLK+AST*STL+PTS",0.569459432802485
"20212","salary~Pos*Age+AST*STL+PTS*TRB+BLK",0.56959913517712
"20213","salary~Pos*Age+AST*STL+PTS*BLK+TRB",0.573715045094006
"20214","salary~Pos*Age+AST*STL+TRB*BLK+PTS",0.569459432802485
"20215","salary~Pos*Age+AST*BLK+PTS*TRB+STL",0.572714178702526
"20216","salary~Pos*Age+AST*BLK+PTS*STL+TRB",0.574841722712478
"20217","salary~Pos*Age+AST*BLK+TRB*STL+PTS",0.572848307889782
"20218","salary~Pos*Age+STL*BLK+PTS*TRB+AST",0.566641849223645
"20219","salary~Pos*Age+STL*BLK+PTS*AST+TRB",0.572189391427487
"20220","salary~Pos*Age+STL*BLK+TRB*AST+PTS",0.565798095160417
"20221","salary~PTS*TRB+AST*STL+BLK+Pos+Age",0.552139420573243
"20222","salary~PTS*TRB+AST*BLK+STL+Pos+Age",0.554844574794838
"20223","salary~PTS*TRB+AST*Pos+STL+BLK+Age",0.561304969070928
"20224","salary~PTS*TRB+AST*Age+STL+BLK+Pos",0.628043137922198
"20225","salary~PTS*TRB+STL*BLK+AST+Pos+Age",0.550125419765919
"20226","salary~PTS*TRB+STL*Pos+AST+BLK+Age",0.554847399875163
"20227","salary~PTS*TRB+STL*Age+AST+BLK+Pos",0.598862127995544
"20228","salary~PTS*TRB+BLK*Pos+AST+STL+Age",0.548767348393761
"20229","salary~PTS*TRB+BLK*Age+AST+STL+Pos",0.555521350134731
"20230","salary~PTS*TRB+Pos*Age+AST+STL+BLK",0.566973377480027
"20231","salary~PTS*AST+TRB*STL+BLK+Pos+Age",0.558295451774866
"20232","salary~PTS*AST+TRB*BLK+STL+Pos+Age",0.559642475703229
"20233","salary~PTS*AST+TRB*Pos+STL+BLK+Age",0.556848775148403
"20234","salary~PTS*AST+TRB*Age+STL+BLK+Pos",0.585784236403289
"20235","salary~PTS*AST+STL*BLK+TRB+Pos+Age",0.557263706398678
"20236","salary~PTS*AST+STL*Pos+TRB+BLK+Age",0.55299586698684
"20237","salary~PTS*AST+STL*Age+TRB+BLK+Pos",0.596986653162924
"20238","salary~PTS*AST+BLK*Pos+TRB+STL+Age",0.543660072880482
"20239","salary~PTS*AST+BLK*Age+TRB+STL+Pos",0.551305396458641
"20240","salary~PTS*AST+Pos*Age+TRB+STL+BLK",0.561915449474168
"20241","salary~PTS*STL+TRB*AST+BLK+Pos+Age",0.547919136472354
"20242","salary~PTS*STL+TRB*BLK+AST+Pos+Age",0.551484126489644
"20243","salary~PTS*STL+TRB*Pos+AST+BLK+Age",0.551260309198971
"20244","salary~PTS*STL+TRB*Age+AST+BLK+Pos",0.581719246364117
"20245","salary~PTS*STL+AST*BLK+TRB+Pos+Age",0.556034634400879
"20246","salary~PTS*STL+AST*Pos+TRB+BLK+Age",0.559046511714911
"20247","salary~PTS*STL+AST*Age+TRB+BLK+Pos",0.624464796546468
"20248","salary~PTS*STL+BLK*Pos+TRB+AST+Age",0.540693730914402
"20249","salary~PTS*STL+BLK*Age+TRB+AST+Pos",0.548484120211935
"20250","salary~PTS*STL+Pos*Age+TRB+AST+BLK",0.560164792771569
"20251","salary~PTS*BLK+TRB*AST+STL+Pos+Age",0.554450628515036
"20252","salary~PTS*BLK+TRB*STL+AST+Pos+Age",0.554760842257417
"20253","salary~PTS*BLK+TRB*Pos+AST+STL+Age",0.558533247343652
"20254","salary~PTS*BLK+TRB*Age+AST+STL+Pos",0.590917240405983
"20255","salary~PTS*BLK+AST*STL+TRB+Pos+Age",0.556425398617586
"20256","salary~PTS*BLK+AST*Pos+TRB+STL+Age",0.563554390172572
"20257","salary~PTS*BLK+AST*Age+TRB+STL+Pos",0.631030098975374
"20258","salary~PTS*BLK+STL*Pos+TRB+AST+Age",0.558370475492928
"20259","salary~PTS*BLK+STL*Age+TRB+AST+Pos",0.602359258113918
"20260","salary~PTS*BLK+Pos*Age+TRB+AST+STL",0.571854304173186
"20261","salary~PTS*Pos+TRB*AST+STL+BLK+Age",0.557526412094847
"20262","salary~PTS*Pos+TRB*STL+AST+BLK+Age",0.556764146911413
"20263","salary~PTS*Pos+TRB*BLK+AST+STL+Age",0.561433610288604
"20264","salary~PTS*Pos+TRB*Age+AST+STL+BLK",0.58964294964448
"20265","salary~PTS*Pos+AST*STL+TRB+BLK+Age",0.555453138221635
"20266","salary~PTS*Pos+AST*BLK+TRB+STL+Age",0.561637397893349
"20267","salary~PTS*Pos+AST*Age+TRB+STL+BLK",0.627099785239759
"20268","salary~PTS*Pos+STL*BLK+TRB+AST+Age",0.557784645148016
"20269","salary~PTS*Pos+STL*Age+TRB+AST+BLK",0.598907076803575
"20270","salary~PTS*Pos+BLK*Age+TRB+AST+STL",0.559876451031404
"20271","salary~PTS*Age+TRB*AST+STL+BLK+Pos",0.625675816183856
"20272","salary~PTS*Age+TRB*STL+AST+BLK+Pos",0.626348077892179
"20273","salary~PTS*Age+TRB*BLK+AST+STL+Pos",0.629021442241048
"20274","salary~PTS*Age+TRB*Pos+AST+STL+BLK",0.625567354060409
"20275","salary~PTS*Age+AST*STL+TRB+BLK+Pos",0.62484941633455
"20276","salary~PTS*Age+AST*BLK+TRB+STL+Pos",0.631422388865312
"20277","salary~PTS*Age+AST*Pos+TRB+STL+BLK",0.630088555815034
"20278","salary~PTS*Age+STL*BLK+TRB+AST+Pos",0.628659671087166
"20279","salary~PTS*Age+STL*Pos+TRB+AST+BLK",0.625212078895452
"20280","salary~PTS*Age+BLK*Pos+TRB+AST+STL",0.622720272786904
"20281","salary~TRB*AST+PTS*STL+BLK+Pos+Age",0.547919136472354
"20282","salary~TRB*AST+PTS*BLK+STL+Pos+Age",0.554450628515036
"20283","salary~TRB*AST+PTS*Pos+STL+BLK+Age",0.557526412094847
"20284","salary~TRB*AST+PTS*Age+STL+BLK+Pos",0.625675816183856
"20285","salary~TRB*AST+STL*BLK+PTS+Pos+Age",0.548538647952946
"20286","salary~TRB*AST+STL*Pos+PTS+BLK+Age",0.552858521232166
"20287","salary~TRB*AST+STL*Age+PTS+BLK+Pos",0.597621409798232
"20288","salary~TRB*AST+BLK*Pos+PTS+STL+Age",0.545647150002082
"20289","salary~TRB*AST+BLK*Age+PTS+STL+Pos",0.552611364430766
"20290","salary~TRB*AST+Pos*Age+PTS+STL+BLK",0.565063238748676
"20291","salary~TRB*STL+PTS*AST+BLK+Pos+Age",0.558295451774866
"20292","salary~TRB*STL+PTS*BLK+AST+Pos+Age",0.554760842257417
"20293","salary~TRB*STL+PTS*Pos+AST+BLK+Age",0.556764146911413
"20294","salary~TRB*STL+PTS*Age+AST+BLK+Pos",0.626348077892179
"20295","salary~TRB*STL+AST*BLK+PTS+Pos+Age",0.554605491699734
"20296","salary~TRB*STL+AST*Pos+PTS+BLK+Age",0.559931945191888
"20297","salary~TRB*STL+AST*Age+PTS+BLK+Pos",0.626839538202307
"20298","salary~TRB*STL+BLK*Pos+PTS+AST+Age",0.543900196654654
"20299","salary~TRB*STL+BLK*Age+PTS+AST+Pos",0.551894824571448
"20300","salary~TRB*STL+Pos*Age+PTS+AST+BLK",0.563270991347896
"20301","salary~TRB*BLK+PTS*AST+STL+Pos+Age",0.559642475703229
"20302","salary~TRB*BLK+PTS*STL+AST+Pos+Age",0.551484126489644
"20303","salary~TRB*BLK+PTS*Pos+AST+STL+Age",0.561433610288604
"20304","salary~TRB*BLK+PTS*Age+AST+STL+Pos",0.629021442241048
"20305","salary~TRB*BLK+AST*STL+PTS+Pos+Age",0.551646795119404
"20306","salary~TRB*BLK+AST*Pos+PTS+STL+Age",0.566088556227745
"20307","salary~TRB*BLK+AST*Age+PTS+STL+Pos",0.630420889057081
"20308","salary~TRB*BLK+STL*Pos+PTS+AST+Age",0.556319653636187
"20309","salary~TRB*BLK+STL*Age+PTS+AST+Pos",0.599215647213246
"20310","salary~TRB*BLK+Pos*Age+PTS+AST+STL",0.568490540052012
"20311","salary~TRB*Pos+PTS*AST+STL+BLK+Age",0.556848775148403
"20312","salary~TRB*Pos+PTS*STL+AST+BLK+Age",0.551260309198971
"20313","salary~TRB*Pos+PTS*BLK+AST+STL+Age",0.558533247343652
"20314","salary~TRB*Pos+PTS*Age+AST+STL+BLK",0.625567354060409
"20315","salary~TRB*Pos+AST*STL+PTS+BLK+Age",0.551498693486172
"20316","salary~TRB*Pos+AST*BLK+PTS+STL+Age",0.560850714877363
"20317","salary~TRB*Pos+AST*Age+PTS+STL+BLK",0.627487759289275
"20318","salary~TRB*Pos+STL*BLK+PTS+AST+Age",0.554117896605696
"20319","salary~TRB*Pos+STL*Age+PTS+AST+BLK",0.596925592030897
"20320","salary~TRB*Pos+BLK*Age+PTS+AST+STL",0.556155394012378
"20321","salary~TRB*Age+PTS*AST+STL+BLK+Pos",0.585784236403289
"20322","salary~TRB*Age+PTS*STL+AST+BLK+Pos",0.581719246364117
"20323","salary~TRB*Age+PTS*BLK+AST+STL+Pos",0.590917240405983
